ἐπειτα κἀπειτα πειραω ἐπειρωμην αὐτος αὐτῳ δεικνυμι δεικνυναι ὁστις ὁτι οἰομαι οἰοιτο μεν μεν εἰμι εἰναι σοφος σοφος εἰμι εἰη δʼ δʼ οὐ οὐ	plato
μελλω μελλω γαρ γαρ συ ὑμας διδασκω διδαξειν ὁθεν ὁθεν ἐγω μοι ὁ ἡ διαβολη διαβολη γιγνομαι γεγονεν	plato
και και οὑτος τουτων ἐγω ἐγω εἰτε εἰτε τις τις χρηστος χρηστος γιγνομαι γιγνεται εἰτε εἰτε μη μη οὐ οὐκ ἀν ἀν δικαιοω δικαιως την την αἰτιος αἰτιαν ὑπεχω ὑπεχοιμι ὁς ὡν μητε μητε ὑπεχω ὑπεσχομην μηδενι μηδενι μηδεν μηδεν πωποτε πωποτε μαθημα μαθημα μητε μητε διδασκω ἐδιδαξα	plato
ἀλλα ἀλλα μεντοι μεντοι και και το το προοιδα προειδεναι γε γε τον τον θεον θεον το το μελλω μελλον και και το το προσημαινω προσημαινειν ὁς ᾡ βουλομαι βουλεται και και οὑτος τουτο ὡσπερ ὡσπερ ἐγω ἐγω φημι φημι οὑτως οὑτω πας παντες και και λεγω1 λεγουσι και και νομιζω νομιζουσιν	xenophon
ἐρω ἐρω δε δε συ ὑμιν φορτικα φορτικα μεν μεν και και δικανικος δικανικα ἀληθης ἀληθη δε δε	plato
οὐδε οὐδε ἡλιος ἡλιον οὐδε οὐδε σεληνη σεληνην ἀρον ἀρα νομιζω νομιζω θεους θεους εἰμι εἰναι ὡσπερ ὡσπερ ὁ οἱ ἀλλος ἀλλοι ἀνθρωπος ἀνθρωποι	plato
και και ἐπειδαν ἐπειδαν ἐγω μοι μη μη δοκεω δοκῃ ὁ τῳ θεαω θεῳ βοηθεω βοηθων ἐνδεικνυμι ἐνδεικνυμαι ὁστις ὁτι οὐ οὐκ εἰμι ἐστι σοφος σοφος	plato
ἐγω ἐγω δε δε δη δη τις τινος συ ὑμιν ἀντιτιμαω ἀντιτιμησομαι εἰμι ὠ ἀνηρ ἀνδρες ἀθηναιος Ἀθηναιοι	plato
και και γαρ γαρ οὑτος οὑτοι λεγω1 λεγουσι μεν μεν πολλα πολλα και και καλος καλα οἰδα ἰσασιν δε δε οὐδεν οὐδεν ὁς ὡν λεγω1 λεγουσι	plato
συ ὑμεις δʼ δʼ ἰσοω ἰσως ταχʼ ταχʼ ἀν ἀν ἀχθομαι ἀχθομενοι ὡσπερ ὡσπερ ὁ οἱ νυσταζω νυσταζοντες ἐγειρω ἐγειρομενοι κρουω κρουσαντες ἀνα ἀν ἐγω με πειθω πειθομενοι ἀνυτος Ἀνυτῳ ῥαιδιος ῥᾳδιως ἀν ἀν ἀποκτεινω ἀποκτειναιτε εἰτα εἰτα τον τον λοιπον λοιπον βιοω βιον καθευδω καθευδοντες διατελεω διατελοιτε ἀνα ἀν εἰ εἰ μη μη τις τινα ἀλλος ἀλλον ὁ ὁ θεος θεος συ ὑμιν ἐπιπεμπω ἐπιπεμψειεν κηδω κηδομενος συ ὑμων	plato
μελλω μελλω γαρ γαρ οὐν οὐν ἀσσα ἀττα συ ὑμιν ἐρω ἐρειν και και ἀλλος ἀλλα ἐφʼ ἐφʼ ὁς οἱς ἰσοω ἰσως βοαω βοησεσθε	plato
ὁστις ὁτι μεν μεν συ ὑμεις εἰμι ὠ ἀνηρ ἀνδρες ἀθηναιος Ἀθηναιοι πασχω πεπονθατε ὑπο ὑπο ὁ των ἐμεω ἐμων κατηγορος κατηγορων οὐ οὐκ οἰδα οἰδα	plato
ὁσπερ ὁπερ γαρ γαρ ἡδιστον ἡδιστον εἰμι ἐστιν οἰδα ᾐδειν ὁσιος ὁσιως ἐγω μοι και και δικαιοω δικαιως ἁπας ἁπαντα τον τον βιοω βιον βιοω βεβιωμενον	xenophon
ἀτεχνος ἀτεχνως οὐν οὐν ξενοω ξενως ἐχω ἐχω ὁ της ἐνθαδε ἐνθαδε λεξις λεξεως	plato
